Region,Country,State,City,Month,Day,temp2,temp1,time
Africa,Algeria,,Algiers,12,26,54.4,53.4,5109
Africa,Algeria,,Algiers,12,27,50.6,49.6,5110
Africa,Algeria,,Algiers,12,28,56.1,55.1,5111
Africa,Algeria,,Algiers,12,29,55.8,54.8,5112
Africa,Algeria,,Algiers,12,30,51.7,50.7,5113
Africa,Algeria,,Algiers,12,31,60.4,59.4,5114
Africa,Algeria,,Algiers,1,1,57.6,56.6,5115
Africa,Algeria,,Algiers,1,2,57,56,5116
Africa,Algeria,,Algiers,1,3,57.4,56.4,5117
Africa,Algeria,,Algiers,1,4,55.5,54.5,5118
Africa,Algeria,,Algiers,1,5,49.9,48.9,5119
Africa,Algeria,,Algiers,1,6,47.7,46.7,5120
Africa,Algeria,,Algiers,1,7,50.7,49.7,5121
Africa,Algeria,,Algiers,1,8,49.1,48.1,5122
Africa,Algeria,,Algiers,1,9,47.9,46.9,5123
Africa,Algeria,,Algiers,1,10,47.1,46.1,5124
Africa,Algeria,,Algiers,1,11,50,49,5125
Africa,Algeria,,Algiers,1,12,52,51,5126
Africa,Algeria,,Algiers,1,13,54.4,53.4,5127
Africa,Algeria,,Algiers,1,14,49.9,48.9,5128
Africa,Algeria,,Algiers,1,15,47.3,46.3,5129
Africa,Algeria,,Algiers,1,16,48.2,47.2,5130
Africa,Algeria,,Algiers,1,17,49.4,48.4,5131
Africa,Algeria,,Algiers,1,18,50.6,49.6,5132
Africa,Algeria,,Algiers,1,19,51.6,50.6,5133
Africa,Algeria,,Algiers,1,20,55.9,54.9,5134
Africa,Algeria,,Algiers,1,21,49.7,48.7,5135
Africa,Algeria,,Algiers,1,22,51.4,50.4,5136
Africa,Algeria,,Algiers,1,23,62.3,61.3,5137
Africa,Algeria,,Algiers,1,24,62.2,61.2,5138
Africa,Algeria,,Algiers,1,25,57.1,56.1,5139
Africa,Algeria,,Algiers,1,26,50.9,49.9,5140
Africa,Algeria,,Algiers,1,27,54.5,53.5,5141
Africa,Algeria,,Algiers,1,28,56.9,55.9,5142
Africa,Algeria,,Algiers,1,29,57.8,56.8,5143
Africa,Algeria,,Algiers,1,30,55.8,54.8,5144
Africa,Algeria,,Algiers,1,31,56.4,55.4,5145
Africa,Algeria,,Algiers,2,1,55.8,54.8,5146
Africa,Algeria,,Algiers,2,2,61.6,60.6,5147
Africa,Algeria,,Algiers,2,3,55.7,54.7,5148
Africa,Algeria,,Algiers,2,4,58.1,57.1,5149
Africa,Algeria,,Algiers,2,5,55.6,54.6,5150
Africa,Algeria,,Algiers,2,6,53.4,52.4,5151
Africa,Algeria,,Algiers,2,7,49.4,48.4,5152
Africa,Algeria,,Algiers,2,8,51.4,50.4,5153
Africa,Algeria,,Algiers,2,9,55.3,54.3,5154
Africa,Algeria,,Algiers,2,10,55.8,54.8,5155
Africa,Algeria,,Algiers,2,11,56.7,55.7,5156
Africa,Algeria,,Algiers,2,12,50.9,49.9,5157
Africa,Algeria,,Algiers,2,13,48.6,47.6,5158
Africa,Algeria,,Algiers,2,14,46.8,45.8,5159
Africa,Algeria,,Algiers,2,15,46.8,45.8,5160
Africa,Algeria,,Algiers,2,16,44.4,43.4,5161
Africa,Algeria,,Algiers,2,17,45,44,5162
Africa,Algeria,,Algiers,2,18,47.7,46.7,5163
Africa,Algeria,,Algiers,2,19,47.9,46.9,5164
Africa,Algeria,,Algiers,2,20,48.1,47.1,5165
Africa,Algeria,,Algiers,2,21,45.8,44.8,5166
Africa,Algeria,,Algiers,2,22,49.8,48.8,5167
Africa,Algeria,,Algiers,2,23,49.3,48.3,5168
Africa,Algeria,,Algiers,2,24,50.5,49.5,5169
Africa,Algeria,,Algiers,2,25,48,47,5170
Africa,Algeria,,Algiers,2,26,47.9,46.9,5171
Africa,Algeria,,Algiers,2,27,51.4,50.4,5172
Africa,Algeria,,Algiers,2,28,58.4,57.4,5173
Africa,Algeria,,Algiers,3,1,58.8,57.8,5174
Africa,Algeria,,Algiers,3,2,61.2,60.2,5175
Africa,Algeria,,Algiers,3,3,62.3,61.3,5176
Africa,Algeria,,Algiers,3,4,57.4,56.4,5177
Africa,Algeria,,Algiers,3,5,52.3,51.3,5178
Africa,Algeria,,Algiers,3,6,53.6,52.6,5179
Africa,Algeria,,Algiers,3,7,52.6,51.6,5180
Africa,Algeria,,Algiers,3,8,53.6,52.6,5181
Africa,Algeria,,Algiers,3,9,54.5,53.5,5182
Africa,Algeria,,Algiers,3,10,53.9,52.9,5183
Africa,Algeria,,Algiers,3,11,52.8,51.8,5184
Africa,Algeria,,Algiers,3,12,51,50,5185
Africa,Algeria,,Algiers,3,13,50.8,49.8,5186
Africa,Algeria,,Algiers,3,14,57.5,56.5,5187
Africa,Algeria,,Algiers,3,15,57.3,56.3,5188
Africa,Algeria,,Algiers,3,16,55.4,54.4,5189
Africa,Algeria,,Algiers,3,17,55.8,54.8,5190
Africa,Algeria,,Algiers,3,18,55.2,54.2,5191
Africa,Algeria,,Algiers,3,19,55.7,54.7,5192
Africa,Algeria,,Algiers,3,20,54.1,53.1,5193
Africa,Algeria,,Algiers,3,21,52,51,5194
Africa,Algeria,,Algiers,3,22,48.5,47.5,5195
Africa,Algeria,,Algiers,3,23,50.4,49.4,5196
Africa,Algeria,,Algiers,3,24,52.7,51.7,5197
Africa,Algeria,,Algiers,3,25,53.7,52.7,5198
Africa,Algeria,,Algiers,3,26,55.9,54.9,5199
Africa,Algeria,,Algiers,3,27,62.1,61.1,5200
Africa,Algeria,,Algiers,3,28,67.1,66.1,5201
Africa,Algeria,,Algiers,3,29,60.4,59.4,5202
Africa,Algeria,,Algiers,3,30,53.7,52.7,5203
Africa,Algeria,,Algiers,3,31,50.8,49.8,5204
Africa,Algeria,,Algiers,4,1,55.4,54.4,5205
Africa,Algeria,,Algiers,4,2,55.7,54.7,5206
Africa,Algeria,,Algiers,4,3,53,52,5207
Africa,Algeria,,Algiers,4,4,55.2,54.2,5208
Africa,Algeria,,Algiers,4,5,55.4,54.4,5209
Africa,Algeria,,Algiers,4,6,61.8,60.8,5210
Africa,Algeria,,Algiers,4,7,58.3,57.3,5211
Africa,Algeria,,Algiers,4,8,55.2,54.2,5212
Africa,Algeria,,Algiers,4,9,-98,-99,5213
Africa,Algeria,,Algiers,4,10,57.5,56.5,5214
Africa,Algeria,,Algiers,4,11,55.2,54.2,5215
Africa,Algeria,,Algiers,4,12,52,51,5216
Africa,Algeria,,Algiers,4,13,54.3,53.3,5217
Africa,Algeria,,Algiers,4,14,56.3,55.3,5218
Africa,Algeria,,Algiers,4,15,60.5,59.5,5219
Africa,Algeria,,Algiers,4,16,61.6,60.6,5220
Africa,Algeria,,Algiers,4,17,58.4,57.4,5221
Africa,Algeria,,Algiers,4,18,58.5,57.5,5222
Africa,Algeria,,Algiers,4,19,54.5,53.5,5223
Africa,Algeria,,Algiers,4,20,58.2,57.2,5224
Africa,Algeria,,Algiers,4,21,57.1,56.1,5225
Africa,Algeria,,Algiers,4,22,59.5,58.5,5226
Africa,Algeria,,Algiers,4,23,61.4,60.4,5227
Africa,Algeria,,Algiers,4,24,70.6,69.6,5228
Africa,Algeria,,Algiers,4,25,72.1,71.1,5229
Africa,Algeria,,Algiers,4,26,64.1,63.1,5230
Africa,Algeria,,Algiers,4,27,58.2,57.2,5231
Africa,Algeria,,Algiers,4,28,59.3,58.3,5232
Africa,Algeria,,Algiers,4,29,61.4,60.4,5233
Africa,Algeria,,Algiers,4,30,63,62,5234
Africa,Algeria,,Algiers,5,1,61.5,60.5,5235
Africa,Algeria,,Algiers,5,2,61,60,5236
Africa,Algeria,,Algiers,5,3,60.6,59.6,5237
Africa,Algeria,,Algiers,5,4,61.5,60.5,5238
Africa,Algeria,,Algiers,5,5,60.1,59.1,5239
Africa,Algeria,,Algiers,5,6,60.2,59.2,5240
Africa,Algeria,,Algiers,5,7,64.7,63.7,5241
Africa,Algeria,,Algiers,5,8,71.1,70.1,5242
Africa,Algeria,,Algiers,5,9,74.1,73.1,5243
Africa,Algeria,,Algiers,5,10,78.2,77.2,5244
Africa,Algeria,,Algiers,5,11,84.9,83.9,5245
Africa,Algeria,,Algiers,5,12,71.3,70.3,5246
Africa,Algeria,,Algiers,5,13,68.3,67.3,5247
Africa,Algeria,,Algiers,5,14,62.4,61.4,5248
Africa,Algeria,,Algiers,5,15,64,63,5249
Africa,Algeria,,Algiers,5,16,63.1,62.1,5250
Africa,Algeria,,Algiers,5,17,66.5,65.5,5251
Africa,Algeria,,Algiers,5,18,67.5,66.5,5252
Africa,Algeria,,Algiers,5,19,70.9,69.9,5253
Africa,Algeria,,Algiers,5,20,88.2,87.2,5254
Africa,Algeria,,Algiers,5,21,93.8,92.8,5255
Africa,Algeria,,Algiers,5,22,79.4,78.4,5256
Africa,Algeria,,Algiers,5,23,79.4,78.4,5257
Africa,Algeria,,Algiers,5,24,70.5,69.5,5258
Africa,Algeria,,Algiers,5,25,69,68,5259
Africa,Algeria,,Algiers,5,26,68.8,67.8,5260
Africa,Algeria,,Algiers,5,27,69.5,68.5,5261
Africa,Algeria,,Algiers,5,28,68.3,67.3,5262
Africa,Algeria,,Algiers,5,29,66.2,65.2,5263
Africa,Algeria,,Algiers,5,30,76.2,75.2,5264
Africa,Algeria,,Algiers,5,31,72.8,71.8,5265
Africa,Algeria,,Algiers,6,1,73,72,5266
Africa,Algeria,,Algiers,6,2,72.4,71.4,5267
Africa,Algeria,,Algiers,6,3,74.2,73.2,5268
Africa,Algeria,,Algiers,6,4,73.1,72.1,5269
Africa,Algeria,,Algiers,6,5,74.7,73.7,5270
Africa,Algeria,,Algiers,6,6,72.7,71.7,5271
Africa,Algeria,,Algiers,6,7,71.1,70.1,5272
Africa,Algeria,,Algiers,6,8,70.1,69.1,5273
Africa,Algeria,,Algiers,6,9,70.7,69.7,5274
Africa,Algeria,,Algiers,6,10,72.2,71.2,5275
Africa,Algeria,,Algiers,6,11,76.1,75.1,5276
Africa,Algeria,,Algiers,6,12,76.7,75.7,5277
Africa,Algeria,,Algiers,6,13,79.2,78.2,5278
Africa,Algeria,,Algiers,6,14,89.8,88.8,5279
Africa,Algeria,,Algiers,6,15,86.7,85.7,5280
Africa,Algeria,,Algiers,6,16,78.5,77.5,5281
Africa,Algeria,,Algiers,6,17,76.4,75.4,5282
Africa,Algeria,,Algiers,6,18,77.9,76.9,5283
Africa,Algeria,,Algiers,6,19,78.4,77.4,5284
Africa,Algeria,,Algiers,6,20,78,77,5285
Africa,Algeria,,Algiers,6,21,75.8,74.8,5286
Africa,Algeria,,Algiers,6,22,72.5,71.5,5287
Africa,Algeria,,Algiers,6,23,73.5,72.5,5288
Africa,Algeria,,Algiers,6,24,76.1,75.1,5289
Africa,Algeria,,Algiers,6,25,80.1,79.1,5290
Africa,Algeria,,Algiers,6,26,76.8,75.8,5291
Africa,Algeria,,Algiers,6,27,74,73,5292
Africa,Algeria,,Algiers,6,28,76.7,75.7,5293
Africa,Algeria,,Algiers,6,29,76.7,75.7,5294
Africa,Algeria,,Algiers,6,30,77.1,76.1,5295
Africa,Algeria,,Algiers,7,1,77.9,76.9,5296
Africa,Algeria,,Algiers,7,2,79.6,78.6,5297
Africa,Algeria,,Algiers,7,3,81.6,80.6,5298
Africa,Algeria,,Algiers,7,4,83.9,82.9,5299
Africa,Algeria,,Algiers,7,5,83.6,82.6,5300
Africa,Algeria,,Algiers,7,6,81.5,80.5,5301
Africa,Algeria,,Algiers,7,7,79.8,78.8,5302
Africa,Algeria,,Algiers,7,8,80.9,79.9,5303
Africa,Algeria,,Algiers,7,9,80.8,79.8,5304
Africa,Algeria,,Algiers,7,10,78.7,77.7,5305
Africa,Algeria,,Algiers,7,11,78.9,77.9,5306
Africa,Algeria,,Algiers,7,12,81.2,80.2,5307
Africa,Algeria,,Algiers,7,13,87.2,86.2,5308
Africa,Algeria,,Algiers,7,14,83,82,5309
Africa,Algeria,,Algiers,7,15,83,82,5310
Africa,Algeria,,Algiers,7,16,81.9,80.9,5311
Africa,Algeria,,Algiers,7,17,84.3,83.3,5312
Africa,Algeria,,Algiers,7,18,77.8,76.8,5313
Africa,Algeria,,Algiers,7,19,76.7,75.7,5314
Africa,Algeria,,Algiers,7,20,79.6,78.6,5315
Africa,Algeria,,Algiers,7,21,83.4,82.4,5316
Africa,Algeria,,Algiers,7,22,91.6,90.6,5317
Africa,Algeria,,Algiers,7,23,90.4,89.4,5318
Africa,Algeria,,Algiers,7,24,87.8,86.8,5319
Africa,Algeria,,Algiers,7,25,82.8,81.8,5320
Africa,Algeria,,Algiers,7,26,82.2,81.2,5321
Africa,Algeria,,Algiers,7,27,85.9,84.9,5322
Africa,Algeria,,Algiers,7,28,82.4,81.4,5323
Africa,Algeria,,Algiers,7,29,82.4,81.4,5324
Africa,Algeria,,Algiers,7,30,81.4,80.4,5325
Africa,Algeria,,Algiers,7,31,81.4,80.4,5326
Africa,Algeria,,Algiers,8,1,79.9,78.9,5327
Africa,Algeria,,Algiers,8,2,79.8,78.8,5328
Africa,Algeria,,Algiers,8,3,79.9,78.9,5329
Africa,Algeria,,Algiers,8,4,80.9,79.9,5330
Africa,Algeria,,Algiers,8,5,80.4,79.4,5331
Africa,Algeria,,Algiers,8,6,80.1,79.1,5332
Africa,Algeria,,Algiers,8,7,81.1,80.1,5333
Africa,Algeria,,Algiers,8,8,79.9,78.9,5334
Africa,Algeria,,Algiers,8,9,80.4,79.4,5335
Africa,Algeria,,Algiers,8,10,84.4,83.4,5336
Africa,Algeria,,Algiers,8,11,85.4,84.4,5337
Africa,Algeria,,Algiers,8,12,85.4,84.4,5338
Africa,Algeria,,Algiers,8,13,81.2,80.2,5339
Africa,Algeria,,Algiers,8,14,76.9,75.9,5340
Africa,Algeria,,Algiers,8,15,79.9,78.9,5341
Africa,Algeria,,Algiers,8,16,82.3,81.3,5342
Africa,Algeria,,Algiers,8,17,81.9,80.9,5343
Africa,Algeria,,Algiers,8,18,81,80,5344
Africa,Algeria,,Algiers,8,19,83.2,82.2,5345
Africa,Algeria,,Algiers,8,20,80.7,79.7,5346
Africa,Algeria,,Algiers,8,21,80.5,79.5,5347
Africa,Algeria,,Algiers,8,22,80.8,79.8,5348
Africa,Algeria,,Algiers,8,23,81,80,5349
Africa,Algeria,,Algiers,8,24,79.4,78.4,5350
Africa,Algeria,,Algiers,8,25,80.4,79.4,5351
Africa,Algeria,,Algiers,8,26,79.7,78.7,5352
Africa,Algeria,,Algiers,8,27,80.7,79.7,5353
Africa,Algeria,,Algiers,8,28,80.9,79.9,5354
Africa,Algeria,,Algiers,8,29,79.8,78.8,5355
Africa,Algeria,,Algiers,8,30,80.9,79.9,5356
Africa,Algeria,,Algiers,8,31,78.5,77.5,5357
Africa,Algeria,,Algiers,9,1,80.5,79.5,5358
Africa,Algeria,,Algiers,9,2,79.9,78.9,5359
Africa,Algeria,,Algiers,9,3,81,80,5360
Africa,Algeria,,Algiers,9,4,80.9,79.9,5361
Africa,Algeria,,Algiers,9,5,80,79,5362
Africa,Algeria,,Algiers,9,6,78.1,77.1,5363
Africa,Algeria,,Algiers,9,7,76.3,75.3,5364
Africa,Algeria,,Algiers,9,8,75.5,74.5,5365
Africa,Algeria,,Algiers,9,9,74.6,73.6,5366
Africa,Algeria,,Algiers,9,10,73.9,72.9,5367
Africa,Algeria,,Algiers,9,11,73,72,5368
Africa,Algeria,,Algiers,9,12,72,71,5369
Africa,Algeria,,Algiers,9,13,72.8,71.8,5370
Africa,Algeria,,Algiers,9,14,73.4,72.4,5371
Africa,Algeria,,Algiers,9,15,71.5,70.5,5372
Africa,Algeria,,Algiers,9,16,71.1,70.1,5373
Africa,Algeria,,Algiers,9,17,70.5,69.5,5374
Africa,Algeria,,Algiers,9,18,72.5,71.5,5375
Africa,Algeria,,Algiers,9,19,70.8,69.8,5376
Africa,Algeria,,Algiers,9,20,69.5,68.5,5377
Africa,Algeria,,Algiers,9,21,68.1,67.1,5378
Africa,Algeria,,Algiers,9,22,69.5,68.5,5379
Africa,Algeria,,Algiers,9,23,69,68,5380
Africa,Algeria,,Algiers,9,24,69.9,68.9,5381
Africa,Algeria,,Algiers,9,25,72.4,71.4,5382
Africa,Algeria,,Algiers,9,26,71.5,70.5,5383
Africa,Algeria,,Algiers,9,27,70.6,69.6,5384
Africa,Algeria,,Algiers,9,28,69.4,68.4,5385
Africa,Algeria,,Algiers,9,29,72,71,5386
Africa,Algeria,,Algiers,9,30,72.7,71.7,5387
Africa,Algeria,,Algiers,10,1,72.8,71.8,5388
Africa,Algeria,,Algiers,10,2,72.1,71.1,5389
Africa,Algeria,,Algiers,10,3,71.8,70.8,5390
Africa,Algeria,,Algiers,10,4,71.9,70.9,5391
Africa,Algeria,,Algiers,10,5,74.1,73.1,5392
Africa,Algeria,,Algiers,10,6,76.2,75.2,5393
Africa,Algeria,,Algiers,10,7,75.8,74.8,5394
Africa,Algeria,,Algiers,10,8,73.5,72.5,5395
Africa,Algeria,,Algiers,10,9,72.8,71.8,5396
Africa,Algeria,,Algiers,10,10,72.1,71.1,5397
Africa,Algeria,,Algiers,10,11,71.5,70.5,5398
Africa,Algeria,,Algiers,10,12,68.2,67.2,5399
Africa,Algeria,,Algiers,10,13,65.9,64.9,5400
Africa,Algeria,,Algiers,10,14,64,63,5401
Africa,Algeria,,Algiers,10,15,62.8,61.8,5402
Africa,Algeria,,Algiers,10,16,61.9,60.9,5403
Africa,Algeria,,Algiers,10,17,59.7,58.7,5404
Africa,Algeria,,Algiers,10,18,60.3,59.3,5405
Africa,Algeria,,Algiers,10,19,62.1,61.1,5406
Africa,Algeria,,Algiers,10,20,66.4,65.4,5407
Africa,Algeria,,Algiers,10,21,72.1,71.1,5408
Africa,Algeria,,Algiers,10,22,69.6,68.6,5409
Africa,Algeria,,Algiers,10,23,66.9,65.9,5410
Africa,Algeria,,Algiers,10,24,65.4,64.4,5411
Africa,Algeria,,Algiers,10,25,65.9,64.9,5412
Africa,Algeria,,Algiers,10,26,67.3,66.3,5413
Africa,Algeria,,Algiers,10,27,65.2,64.2,5414
Africa,Algeria,,Algiers,10,28,62.7,61.7,5415
Africa,Algeria,,Algiers,10,29,60.8,59.8,5416
Africa,Algeria,,Algiers,10,30,60.3,59.3,5417
Africa,Algeria,,Algiers,10,31,62.9,61.9,5418
Africa,Algeria,,Algiers,11,1,63.8,62.8,5419
Africa,Algeria,,Algiers,11,2,66.9,65.9,5420
Africa,Algeria,,Algiers,11,3,68.5,67.5,5421
Africa,Algeria,,Algiers,11,4,66.1,65.1,5422
Africa,Algeria,,Algiers,11,5,65,64,5423
Africa,Algeria,,Algiers,11,6,58,57,5424
Africa,Algeria,,Algiers,11,7,62.4,61.4,5425
Africa,Algeria,,Algiers,11,8,60.3,59.3,5426
Africa,Algeria,,Algiers,11,9,56.4,55.4,5427
Africa,Algeria,,Algiers,11,10,56.9,55.9,5428
Africa,Algeria,,Algiers,11,11,59.5,58.5,5429
Africa,Algeria,,Algiers,11,12,58.1,57.1,5430
Africa,Algeria,,Algiers,11,13,58.8,57.8,5431
Africa,Algeria,,Algiers,11,14,61.9,60.9,5432
Africa,Algeria,,Algiers,11,15,65.6,64.6,5433
Africa,Algeria,,Algiers,11,16,67,66,5434
Africa,Algeria,,Algiers,11,17,65.6,64.6,5435
Africa,Algeria,,Algiers,11,18,66.1,65.1,5436
Africa,Algeria,,Algiers,11,19,60.6,59.6,5437
Africa,Algeria,,Algiers,11,20,61.8,60.8,5438
Africa,Algeria,,Algiers,11,21,60.4,59.4,5439
Africa,Algeria,,Algiers,11,22,60.5,59.5,5440
Africa,Algeria,,Algiers,11,23,62,61,5441
Africa,Algeria,,Algiers,11,24,57.2,56.2,5442
Africa,Algeria,,Algiers,11,25,55.9,54.9,5443
Africa,Algeria,,Algiers,11,26,58.4,57.4,5444
Africa,Algeria,,Algiers,11,27,63,62,5445
Africa,Algeria,,Algiers,11,28,60.3,59.3,5446
Africa,Algeria,,Algiers,11,29,61.8,60.8,5447
Africa,Algeria,,Algiers,11,30,54.3,53.3,5448
Africa,Algeria,,Algiers,12,1,55,54,5449
Africa,Algeria,,Algiers,12,2,56.3,55.3,5450
Africa,Algeria,,Algiers,12,3,55.7,54.7,5451
Africa,Algeria,,Algiers,12,4,57.1,56.1,5452
Africa,Algeria,,Algiers,12,5,53.7,52.7,5453
Africa,Algeria,,Algiers,12,6,51.6,50.6,5454
Africa,Algeria,,Algiers,12,7,51.5,50.5,5455
Africa,Algeria,,Algiers,12,8,53.2,52.2,5456
Africa,Algeria,,Algiers,12,9,53.9,52.9,5457
Africa,Algeria,,Algiers,12,10,53.1,52.1,5458
Africa,Algeria,,Algiers,12,11,52.2,51.2,5459
Africa,Algeria,,Algiers,12,12,53.3,52.3,5460
Africa,Algeria,,Algiers,12,13,51.7,50.7,5461
Africa,Algeria,,Algiers,12,14,52.1,51.1,5462
Africa,Algeria,,Algiers,12,15,50.3,49.3,5463
Africa,Algeria,,Algiers,12,16,52,51,5464
Africa,Algeria,,Algiers,12,17,60.8,59.8,5465
Africa,Algeria,,Algiers,12,18,57.8,56.8,5466
Africa,Algeria,,Algiers,12,19,51.4,50.4,5467
Africa,Algeria,,Algiers,12,20,47.5,46.5,5468
Africa,Algeria,,Algiers,12,21,61.5,60.5,5469
Africa,Algeria,,Algiers,12,22,69.5,68.5,5470
Africa,Algeria,,Algiers,12,23,65.4,64.4,5471
Africa,Algeria,,Algiers,12,24,69.7,68.7,5472
Africa,Algeria,,Algiers,12,25,65.1,64.1,5473
Africa,Algeria,,Algiers,12,26,67.8,66.8,5474
Africa,Algeria,,Algiers,12,27,57.7,56.7,5475
Africa,Algeria,,Algiers,12,28,54.1,53.1,5476
Africa,Algeria,,Algiers,12,29,64.2,63.2,5477
Africa,Algeria,,Algiers,12,30,60.5,59.5,5478
Africa,Algeria,,Algiers,12,31,57.9,56.9,5479
Africa,Algeria,,Algiers,1,1,60.1,59.1,5480
Africa,Algeria,,Algiers,1,2,56.6,55.6,5481
Africa,Algeria,,Algiers,1,3,52.5,51.5,5482
Africa,Algeria,,Algiers,1,4,54.3,53.3,5483
Africa,Algeria,,Algiers,1,5,59.8,58.8,5484
Africa,Algeria,,Algiers,1,6,57,56,5485
Africa,Algeria,,Algiers,1,7,57.3,56.3,5486
Africa,Algeria,,Algiers,1,8,52.2,51.2,5487
Africa,Algeria,,Algiers,1,9,44.8,43.8,5488
Africa,Algeria,,Algiers,1,10,49.2,48.2,5489
Africa,Algeria,,Algiers,1,11,52,51,5490
Africa,Algeria,,Algiers,1,12,53.9,52.9,5491
Africa,Algeria,,Algiers,1,13,58.7,57.7,5492
Africa,Algeria,,Algiers,1,14,60.8,59.8,5493
Africa,Algeria,,Algiers,1,15,55.7,54.7,5494
Africa,Algeria,,Algiers,1,16,50.2,49.2,5495
Africa,Algeria,,Algiers,1,17,53,52,5496
Africa,Algeria,,Algiers,1,18,53,52,5497
Africa,Algeria,,Algiers,1,19,55.2,54.2,5498
Africa,Algeria,,Algiers,1,20,58.1,57.1,5499
Africa,Algeria,,Algiers,1,21,54.7,53.7,5500
Africa,Algeria,,Algiers,1,22,48.7,47.7,5501
Africa,Algeria,,Algiers,1,23,49.5,48.5,5502
Africa,Algeria,,Algiers,1,24,53.4,52.4,5503
Africa,Algeria,,Algiers,1,25,55.6,54.6,5504
Africa,Algeria,,Algiers,1,26,56.7,55.7,5505
Africa,Algeria,,Algiers,1,27,53,52,5506
Africa,Algeria,,Algiers,1,28,50.4,49.4,5507
Africa,Algeria,,Algiers,1,29,52.1,51.1,5508
Africa,Algeria,,Algiers,1,30,54.5,53.5,5509
Africa,Algeria,,Algiers,1,31,52.8,51.8,5510
Africa,Algeria,,Algiers,2,1,51.5,50.5,5511
Africa,Algeria,,Algiers,2,2,44.8,43.8,5512
Africa,Algeria,,Algiers,2,3,52.8,51.8,5513
Africa,Algeria,,Algiers,2,4,64.1,63.1,5514
Africa,Algeria,,Algiers,2,5,63.1,62.1,5515
Africa,Algeria,,Algiers,2,6,60.1,59.1,5516
Africa,Algeria,,Algiers,2,7,55.3,54.3,5517
Africa,Algeria,,Algiers,2,8,54.6,53.6,5518
Africa,Algeria,,Algiers,2,9,55.4,54.4,5519
Africa,Algeria,,Algiers,2,10,53,52,5520
Africa,Algeria,,Algiers,2,11,50.3,49.3,5521
Africa,Algeria,,Algiers,2,12,46.2,45.2,5522
Africa,Algeria,,Algiers,2,13,47.2,46.2,5523
Africa,Algeria,,Algiers,2,14,49.4,48.4,5524
Africa,Algeria,,Algiers,2,15,52.7,51.7,5525
Africa,Algeria,,Algiers,2,16,58.9,57.9,5526
Africa,Algeria,,Algiers,2,17,62.6,61.6,5527
Africa,Algeria,,Algiers,2,18,62.1,61.1,5528
Africa,Algeria,,Algiers,2,19,58.6,57.6,5529
Africa,Algeria,,Algiers,2,20,53.7,52.7,5530
Africa,Algeria,,Algiers,2,21,52.2,51.2,5531
Africa,Algeria,,Algiers,2,22,63.6,62.6,5532
Africa,Algeria,,Algiers,2,23,63.5,62.5,5533
Africa,Algeria,,Algiers,2,24,63.9,62.9,5534
Africa,Algeria,,Algiers,2,25,59.5,58.5,5535
Africa,Algeria,,Algiers,2,26,62.1,61.1,5536
Africa,Algeria,,Algiers,2,27,69.4,68.4,5537
Africa,Algeria,,Algiers,2,28,68.4,67.4,5538
Africa,Algeria,,Algiers,3,1,61.4,60.4,5539
Africa,Algeria,,Algiers,3,2,62.2,61.2,5540
Africa,Algeria,,Algiers,3,3,64.9,63.9,5541
Africa,Algeria,,Algiers,3,4,61.6,60.6,5542
Africa,Algeria,,Algiers,3,5,57.9,56.9,5543
Africa,Algeria,,Algiers,3,6,58.4,57.4,5544
Africa,Algeria,,Algiers,3,7,55.7,54.7,5545
Africa,Algeria,,Algiers,3,8,53.2,52.2,5546
Africa,Algeria,,Algiers,3,9,47.1,46.1,5547
Africa,Algeria,,Algiers,3,10,48.3,47.3,5548
Africa,Algeria,,Algiers,3,11,47.8,46.8,5549
Africa,Algeria,,Algiers,3,12,51.2,50.2,5550
Africa,Algeria,,Algiers,3,13,49.6,48.6,5551
Africa,Algeria,,Algiers,3,14,49.3,48.3,5552
Africa,Algeria,,Algiers,3,15,48.8,47.8,5553
Africa,Algeria,,Algiers,3,16,50.6,49.6,5554
Africa,Algeria,,Algiers,3,17,57.7,56.7,5555
Africa,Algeria,,Algiers,3,18,68.2,67.2,5556
Africa,Algeria,,Algiers,3,19,63.5,62.5,5557
Africa,Algeria,,Algiers,3,20,69.4,68.4,5558
Africa,Algeria,,Algiers,3,21,70.3,69.3,5559
Africa,Algeria,,Algiers,3,22,62,61,5560
Africa,Algeria,,Algiers,3,23,60,59,5561
Africa,Algeria,,Algiers,3,24,62.1,61.1,5562
Africa,Algeria,,Algiers,3,25,63.6,62.6,5563
Africa,Algeria,,Algiers,3,26,61.9,60.9,5564
Africa,Algeria,,Algiers,3,27,59.3,58.3,5565
Africa,Algeria,,Algiers,3,28,57.9,56.9,5566
Africa,Algeria,,Algiers,3,29,62.1,61.1,5567
Africa,Algeria,,Algiers,3,30,62.8,61.8,5568
Africa,Algeria,,Algiers,3,31,56.4,55.4,5569
Africa,Algeria,,Algiers,4,1,56.7,55.7,5570
Africa,Algeria,,Algiers,4,2,56.6,55.6,5571
Africa,Algeria,,Algiers,4,3,61.5,60.5,5572
Africa,Algeria,,Algiers,4,4,60.9,59.9,5573
Africa,Algeria,,Algiers,4,5,56.3,55.3,5574
Africa,Algeria,,Algiers,4,6,66.9,65.9,5575
Africa,Algeria,,Algiers,4,7,61.2,60.2,5576
Africa,Algeria,,Algiers,4,8,57.9,56.9,5577
Africa,Algeria,,Algiers,4,9,55.9,54.9,5578
Africa,Algeria,,Algiers,4,10,59.5,58.5,5579
